\U0001f9f2,磁石
\U0001fa9c,はしごなし
\u2697,蒸留器
\U0001f9ea,試験管
\U0001f9eb,シャーレ
\U0001f9ecdna,
\U0001f52c,顕微鏡
\U0001f52d,望遠鏡
\U0001f4e1,衛星アンテナ
\U0001f489,注射器
\U0001fa78,血のしずく
\U0001f48a,薬
\U0001fa79,絆創膏
\U0001fa7a,聴診器
\U0001f6aa,ドア
\U0001f6d7,エレベーターなし
\U0001fa9e,鏡なし
\U0001fa9f,窓なし
\U0001f6cf,ベッド
\U0001f6cb,ソファーとランプ
\U0001fa91,椅子
\U0001f6bd,トイレ
\U0001faa0,ラバーカップなし
\U0001f6bf,シャワー
\U0001f6c1,バスタブ
\U0001faa4,ねずみ捕りなし
\U0001fa92,カミソリ
\U0001f9f4,ローションボトル
\U0001f9f7,安全ピン
\U0001f9f9,ほうき
\U0001f9fa,バスケット
\U0001f9fb,トイレットペーパー
\U0001faa3,バケツなし
\U0001f9fc,石鹸
\U0001faa5,歯ブラシなし
\U0001f9fd,スポンジ
\U0001f9ef,消火器
\U0001f6d2,ショッピングカート
\U0001f6ac,タバコ
\u26b0,棺
\U0001faa6,墓石なし
\u26b1,骨壷品
\U0001f5ff,モアイ像
\U0001faa7,プラカードなし
\U0001f3e7atm,
\U0001f6ae,ゴミ箱
\U0001f6b0,飲料水
\u267f,車椅子のシンボル
\U0001f6b9,男性のシンボル
\U0001f6ba,女性のシンボル
\U0001f6bb,トイレのシンボル
\U0001f6bc,赤ちゃんのシンボル
\U0001f6be,トイレ(WC)のシンボル
\U0001f6c2,入国審査
\U0001f6c3,税関
\U0001f6c4,手荷物受取所
\U0001f6c5,手荷物預かり所
\u26a0,警告
\U0001f6b8,子供横断中
\u26d4,進入禁止
\U0001f6ab,禁止
\U0001f6b3,自転車禁止
\U0001f6ad,禁煙
\U0001f6af,ゴミ捨て禁止
\U0001f6b1,飲用禁止
\U0001f6b7,歩行者立入禁止
\U0001f4f5,携帯電話禁止
\U0001f51e18,歳未満禁止
\u2622,放射能
\u2623,バイオハザード
\u2b06,上向き矢印
\u2197,右上矢印
\u27a1,右向き矢印
\u2198,右下矢印
\u2b07,下向き矢印
\u2199,左下矢印
\u2b05,左向き矢印
\u2196,左上矢印
\u2195,上下矢印
\u2194,左右矢印
\u21a9,左向き回転矢印
\u21aa,右向き回転矢印
\u2934,上向き回転矢印
\u2935,下向き回転矢印
\U0001f503,時計回りの回転矢印
\U0001f504,反時計回りの回転矢印
\U0001f519back,と左矢印
\U0001f51aend,と左矢印
\U0001f51bon,と左右矢印
\U0001f51csoon,と右矢印
\U0001f51dtop,と上矢印
\U0001f6d0,礼拝所
\u269b,元素記号
\U0001f549,オーム
\u2721,ダビデの星
\u2638,法輪
\u262f,陰陽
\u271d,ラテン十字
\u2626,八端十字架
\u262a,星と三日月
\u262e,ピースマーク
\U0001f54e,メノーラー
\U0001f52f,六芒星
\u2648,おひつじ座
\u2649,おうし座
\u264a,ふたご座
\u264b,かに座
\u264c,しし座
\u264d,おとめ座
\u264e,てんびん座
\u264f,さそり座
\u2650,いて座
\u2651,やぎ座
\u2652,みずがめ座
\u2653,うお座
\u26ce,へびつかい座
\U0001f500,シャッフルボタン
\U0001f501,リピートボタン
\U0001f5021,曲をリピート再生ボタン
\u25b6,再生ボタン
\u23e9,早送りボタン
\u23ed,次の曲ボタン
\u23ef,再生/一時停止
\u25c0,逆再生ボタン
\u23ea,早戻しボタン
\u23ee,前の曲ボタン
\U0001f53c,上ボタン
\u23eb,二重の上ボタン
\U0001f53d,下ボタン
\u23ec,二重の下ボタン
\u23f8,一時停止ボタン
\u23f9,停止ボタン
\u23fa,録音ボタン
\u23cf,取出しボタン
\U0001f3a6,シネマ
\U0001f505,低輝度
\U0001f506,高輝度
\U0001f4f6,アンテナ
\U0001f4f3,マナーモード
\U0001f4f4,携帯電話電源オフ
\u2640,女性の記号
\u2642,男性の記号
\u26a7,トランスジェンダーの記号なし
\u2716,太字の掛ける
\u2795,太字のプラス
\u2796,太字のマイナス
\u2797,太字の割る
\u267e,無限大
\u203c,二重の感嘆符
\u2049,感嘆符疑問符
\u2753,疑問符
\u2754,白い疑問符
\u2755,白い感嘆符
\u2757,感嘆符
\u3030,波線
\U0001f4b1,外貨両替
\U0001f4b2,太字のドル記号
\u2695,医療マーク
\u267b,リサイクルマーク
\u269c,ユリの紋章
\U0001f531,トライデント
\U0001f4db,名札
\U0001f530,初心者マーク
\u2b55,太字の丸
\u2705,白い太字のチェック
\u2611,チェックボックス
\u2714,太字のチェック
\u274c,バツ
\u274e,白い太字のバツ
\u27b0,カール状のループ
\u27bf,二重のカール状のループ
\u303d,庵点
\u2733,アスタリスク
\u2734,八稜星
\u2747,キラキラ
\u00a9,著作権マーク
\u00ae,登録商標マーク
\u2122,トレードマーク
\U0000023\u20e3,シャープ
\U000002a\u20e3,アスタリスク
\U0000030\u20e30,
\U0000031\u20e31,
\U0000032\u20e32,
\U0000033\u20e33,
\U0000034\u20e34,
\U0000035\u20e35,
\U0000036\u20e36,
\U0000037\u20e37,
\U0000038\u20e38,
\U0000039\u20e39,
\U0001f51f10,
\U0001f520,アルファベット大文字入力
\U0001f521,アルファベット小文字入力
\U0001f522,数字入力記号
\U0001f523,記号入力
\U0001f524,アルファベット入力
\U0001f170a,型
\U0001f18eab,型
\U0001f171b,型
\U0001f191cl,
\U0001f192cool,
\U0001f193free,
\u2139,情報
\U0001f194id,
\u24c2,マルM
\U0001f195new,
\U0001f196ng,
\U0001f17eo,型
\U0001f197ok,
\U0001f17fp,
\U0001f198sos,
\U0001f199up,
\U0001f19avs,
\U0001f201,ココ
\U0001f202,サ
\U0001f237,月
\U0001f236,有
\U0001f22f,指
\U0001f250,マル特
\U0001f239,割
\U0001f21a,無
\U0001f232,禁
\U0001f251,マル可
\U0001f238,申
\U0001f234,合
\U0001f233,空
\u3297,マル祝
\u3299,マル秘
\U0001f23a,営
\U0001f235,満
\U0001f534,赤色の丸
\U0001f7e0,オレンジ色の丸
\U0001f7e1,黄色の丸
\U0001f7e2,緑色の丸
\U0001f535,青色の丸
\U0001f7e3,紫色の丸
\U0001f7e4,茶色の丸
\u26ab,黒色の丸
\u26aa,白色の丸
\U0001f7e5,赤色の四角形
\U0001f7e7,オレンジ色の四角形
\U0001f7e8,黄色の四角形
\U0001f7e9,緑色の四角形
\U0001f7e6,青色の四角形
\U0001f7ea,紫色の四角形
\U0001f7eb,茶色の四角形
\u2b1b,黒色の大きい四角形
\u2b1c,白色の大きい四角形
\u25fc,黒色の中くらいの四角形
\u25fb,白色の中くらい四角形
\u25fe,黒色のやや小さい四角形
\u25fd,白色のやや小さい四角形
\u25aa,黒色の小さい四角形
\u25ab,白色の小さい四角形
\U0001f536,オレンジ色の大きなダイヤ
\U0001f537,青色の大きなダイヤ
\U0001f538,オレンジ色の小さなダイヤ
\U0001f539,青色の小さなダイヤ
\U0001f53a,赤色の上向き三角形
\U0001f53b,赤色の下向き三角形
\U0001f4a0,ドット模様のダイヤ
\U0001f518,ラジオボタン
\U0001f533,白色の四角ボタン
\U0001f532,黒色の四角ボタン
\U0001f3c1,チェッカーフラッグ
\U0001f6a9,郵便受けの三角旗
\U0001f38c,交差した旗
\U0001f3f4,黒旗
\U0001f3f3,白旗
\U0001f3f3\ufe0f\u200d\U0001f308,虹の旗
\U0001f3f3\ufe0f\u200d\u26a7\ufe0f,トランスジェンダーの旗なし
\U0001f3f4\u200d\u2620\ufe0f,海賊旗
\U0001f1e6\U0001f1e8,アセンション島の旗
\U0001f1e6\U0001f1e9,アンドラの国旗
\U0001f1e6\U0001f1ea,アラブ首長国連邦の国旗
\U0001f1e6\U0001f1eb,アフガニスタンの国旗
\U0001f1e6\U0001f1ec,アンティグア・バーブーダの国旗
\U0001f1e6\U0001f1ee,アンギラの国旗
\U0001f1e6\U0001f1f1,アルバニアの国旗
\U0001f1e6\U0001f1f2,アルメニアの国旗
\U0001f1e6\U0001f1f4,アンゴラの国旗
\U0001f1e6\U0001f1f6,南極の旗
\U0001f1e6\U0001f1f7,アルゼンチンの国旗
\U0001f1e6\U0001f1f8,アメリカ領サモアの旗
\U0001f1e6\U0001f1f9,オーストリアの国旗
\U0001f1e6\U0001f1fa,オーストラリアの国旗
\U0001f1e6\U0001f1fc,アルバの旗
\U0001f1e6\U0001f1fd,オーランド諸島の旗
\U0001f1e6\U0001f1ff,アゼルバイジャンの国旗
\U0001f1e7\U0001f1e6,ボスニア・ヘルツェゴビナの国旗
\U0001f1e7\U0001f1e7,バルバドスの国旗
\U0001f1e7\U0001f1e9,バングラデシュの国旗
\U0001f1e7\U0001f1ea,ベルギーの国旗
\U0001f1e7\U0001f1eb,ブルキナファソの国旗
\U0001f1e7\U0001f1ec,ブルガリアの国旗
\U0001f1e7\U0001f1ed,バーレーンの国旗
\U0001f1e7\U0001f1ee,ブルンジの国旗
\U0001f1e7\U0001f1ef,ベナンの国旗
\U0001f1e7\U0001f1f1,サン・バルテルミーの旗
\U0001f1e7\U0001f1f2,バミューダの旗
\U0001f1e7\U0001f1f3,ブルネイ・ダルサラームの国旗
\U0001f1e7\U0001f1f4,ボリビアの国旗
\U0001f1e7\U0001f1f6,ボネール、シント・ユースタティウスおよびサバの旗
\U0001f1e7\U0001f1f7,ブラジルの国旗
\U0001f1e7\U0001f1f8,バハマの国旗
\U0001f1e7\U0001f1f9,ブータンの国旗
\U0001f1e7\U0001f1fb,ブーベ島の旗
\U0001f1e7\U0001f1fc,ボツワナの国旗
\U0001f1e7\U0001f1fe,ベラルーシの国旗
\U0001f1e7\U0001f1ff,ベリーズの国旗
\U0001f1e8\U0001f1e6,カナダの国旗
\U0001f1e8\U0001f1e8,ココス（キーリング）諸島の旗
\U0001f1e8\U0001f1e9,コンゴ民主共和国の国旗
\U0001f1e8\U0001f1eb,中央アフリカの国旗
\U0001f1e8\U0001f1ec,コンゴ共和国の国旗
\U0001f1e8\U0001f1ed,スイスの国旗
\U0001f1e8\U0001f1ee,コートジボワールの国旗
\U0001f1e8\U0001f1f0,クック諸島の国旗
\U0001f1e8\U0001f1f1,チリの国旗
\U0001f1e8\U0001f1f2,カメルーンの国旗
\U0001f1e8\U0001f1f3,中国の国旗
\U0001f1e8\U0001f1f4,コロンビアの国旗
\U0001f1e8\U0001f1f5,クリッパートン島の旗
\U0001f1e8\U0001f1f7,コスタリカの国旗
\U0001f1e8\U0001f1fa,キューバの国旗
\U0001f1e8\U0001f1fb,カーボヴェルデの国旗
\U0001f1e8\U0001f1fc,キュラソー島の旗
\U0001f1e8\U0001f1fd,クリスマス島の旗
\U0001f1e8\U0001f1fe,キプロスの国旗
\U0001f1e8\U0001f1ff,チェコの国旗
\U0001f1e9\U0001f1ea,ドイツの国旗
\U0001f1e9\U0001f1ec,ディエゴガルシア島の旗
\U0001f1e9\U0001f1ef,ジブチの国旗
\U0001f1e9\U0001f1f0,デンマークの国旗
\U0001f1e9\U0001f1f2,ドミニカ国の国旗
\U0001f1e9\U0001f1f4,ドミニカ共和国の国旗
\U0001f1e9\U0001f1ff,アルジェリアの国旗
\U0001f1ea\U0001f1e6,セウタとメリリャの旗
\U0001f1ea\U0001f1e8,エクアドルの国旗
\U0001f1ea\U0001f1ea,エストニアの国旗
\U0001f1ea\U0001f1ec,エジプトの国旗
\U0001f1ea\U0001f1ed,西サハラの国旗
\U0001f1ea\U0001f1f7,エリトリアの国旗
\U0001f1ea\U0001f1f8,スペインの国旗
\U0001f1ea\U0001f1f9,エチオピアの国旗
\U0001f1ea\U0001f1fa,欧州連合の旗
\U0001f1eb\U0001f1ee,フィンランドの国旗
\U0001f1eb\U0001f1ef,フィジーの国旗
\U0001f1eb\U0001f1f0,フォークランド諸島の旗
\U0001f1eb\U0001f1f2,ミクロネシアの国旗
\U0001f1eb\U0001f1f4,フェロー諸島の旗
\U0001f1eb\U0001f1f7,フランスの国旗
\U0001f1ec\U0001f1e6,ガボンの国旗
\U0001f1ec\U0001f1e7,イギリスの国旗
\U0001f1ec\U0001f1e9,グレナダの国旗
\U0001f1ec\U0001f1ea,ジョージアの国旗
\U0001f1ec\U0001f1eb,フランス領ギアナの旗
\U0001f1ec\U0001f1ec,ガーンジーの旗
\U0001f1ec\U0001f1ed,ガーナの国旗
\U0001f1ec\U0001f1ee,ジブラルタルの旗
\U0001f1ec\U0001f1f1,グリーンランドの旗
\U0001f1ec\U0001f1f2,ガンビアの国旗
\U0001f1ec\U0001f1f3,ギニアの国旗
\U0001f1ec\U0001f1f5,グアドループの旗
\U0001f1ec\U0001f1f6,赤道ギニアの国旗
\U0001f1ec\U0001f1f7,ギリシャの国旗
\U0001f1ec\U0001f1f8,南ジョージア島・南サンドイッチ諸島の旗
\U0001f1ec\U0001f1f9,グアテマラの国旗
\U0001f1ec\U0001f1fa,グアムの旗
\U0001f1ec\U0001f1fc,ギニアビサウの国旗
\U0001f1ec\U0001f1fe,ガイアナの国旗
\U0001f1ed\U0001f1f0,香港の旗
\U0001f1ed\U0001f1f2,ヘアド島・マクドナルド諸島の旗
\U0001f1ed\U0001f1f3,ホンジュラスの国旗
\U0001f1ed\U0001f1f7,クロアチアの国旗
\U0001f1ed\U0001f1f9,ハイチの国旗
\U0001f1ed\U0001f1fa,ハンガリーの国旗
\U0001f1ee\U0001f1e8,カナリア諸島の旗
\U0001f1ee\U0001f1e9,インドネシアの国旗
\U0001f1ee\U0001f1ea,アイルランドの国旗
\U0001f1ee\U0001f1f1,イスラエルの国旗
\U0001f1ee\U0001f1f2,マン島の旗
\U0001f1ee\U0001f1f3,インドの国旗
\U0001f1ee\U0001f1f4,イギリス領インド洋地域の旗
\U0001f1ee\U0001f1f6,イラクの国旗
\U0001f1ee\U0001f1f7,イランの国旗
\U0001f1ee\U0001f1f8,アイスランドの国旗
\U0001f1ee\U0001f1f9,イタリアの国旗
\U0001f1ef\U0001f1ea,ジャージーの旗
\U0001f1ef\U0001f1f2,ジャマイカの国旗
\U0001f1ef\U0001f1f4,ヨルダンの国旗
\U0001f1ef\U0001f1f5,日本の国旗
\U0001f1f0\U0001f1ea,ケニアの国旗
\U0001f1f0\U0001f1ec,キルギスの国旗
\U0001f1f0\U0001f1ed,カンボジアの国旗
\U0001f1f0\U0001f1ee,キリバスの国旗
\U0001f1f0\U0001f1f2,コモロの国旗
\U0001f1f0\U0001f1f3,セントクリストファー・ネイビスの国旗
\U0001f1f0\U0001f1f5,北朝鮮の国旗
\U0001f1f0\U0001f1f7,韓国の国旗
\U0001f1f0\U0001f1fc,クウェートの国旗
\U0001f1f0\U0001f1fe,ケイマン諸島の旗
\U0001f1f0\U0001f1ff,カザフスタンの国旗
\U0001f1f1\U0001f1e6,ラオスの国旗
\U0001f1f1\U0001f1e7,レバノンの国旗
\U0001f1f1\U0001f1e8,セントルシアの国旗
\U0001f1f1\U0001f1ee,リヒテンシュタインの国旗
\U0001f1f1\U0001f1f0,スリランカの国旗
\U0001f1f1\U0001f1f7,リベリアの国旗
\U0001f1f1\U0001f1f8,レソトの国旗
\U0001f1f1\U0001f1f9,リトアニアの国旗
\U0001f1f1\U0001f1fa,ルクセンブルクの国旗
\U0001f1f1\U0001f1fb,ラトビアの国旗
\U0001f1f1\U0001f1fe,リビアの国旗
\U0001f1f2\U0001f1e6,モロッコの国旗
\U0001f1f2\U0001f1e8,モナコの国旗
\U0001f1f2\U0001f1e9,モルドバの国旗
\U0001f1f2\U0001f1ea,モンテネグロの国旗
\U0001f1f2\U0001f1eb,サン・マルタン島の旗
\U0001f1f2\U0001f1ec,マダガスカルの国旗
\U0001f1f2\U0001f1ed,マーシャル諸島の国旗
\U0001f1f2\U0001f1f0,マケドニアの国旗
\U0001f1f2\U0001f1f1,マリの国旗
\U0001f1f2\U0001f1f2,ミャンマーの国旗
\U0001f1f2\U0001f1f3,モンゴルの国旗
\U0001f1f2\U0001f1f4,マカオの旗
\U0001f1f2\U0001f1f5,北マリアナ諸島の旗
\U0001f1f2\U0001f1f6,マルティニーク島の旗
\U0001f1f2\U0001f1f7,モーリタニアの国旗
\U0001f1f2\U0001f1f8,モントセラトの旗
\U0001f1f2\U0001f1f9,マルタの国旗
\U0001f1f2\U0001f1fa,モーリシャスの国旗
\U0001f1f2\U0001f1fb,モルディブの国旗
\U0001f1f2\U0001f1fc,マラウイの国旗
\U0001f1f2\U0001f1fd,メキシコの国旗
\U0001f1f2\U0001f1fe,マレーシアの国旗
\U0001f1f2\U0001f1ff,モザンビークの国旗
\U0001f1f3\U0001f1e6,ナミビアの国旗
\U0001f1f3\U0001f1e8,ニューカレドニアの国旗
\U0001f1f3\U0001f1ea,ニジェールの国旗
\U0001f1f3\U0001f1eb,ノーフォーク島の旗
\U0001f1f3\U0001f1ec,ナイジェリアの国旗
\U0001f1f3\U0001f1ee,ニカラグアの国旗
\U0001f1f3\U0001f1f1,オランダの国旗
\U0001f1f3\U0001f1f4,ノルウェーの国旗
\U0001f1f3\U0001f1f5,ネパールの国旗
\U0001f1f3\U0001f1f7,ナウルの国旗
\U0001f1f3\U0001f1fa,ニウエの国旗
\U0001f1f3\U0001f1ff,ニュージーランドの国旗
\U0001f1f4\U0001f1f2,オマーンの国旗
\U0001f1f5\U0001f1e6,パナマの国旗
\U0001f1f5\U0001f1ea,ペルーの国旗
\U0001f1f5\U0001f1eb,フランス領ポリネシアの旗
\U0001f1f5\U0001f1ec,パプアニューギニアの国旗
\U0001f1f5\U0001f1ed,フィリピンの国旗
\U0001f1f5\U0001f1f0,パキスタンの国旗
\U0001f1f5\U0001f1f1,ポーランドの国旗
\U0001f1f5\U0001f1f2,サンピエール島・ミクロン島の旗
\U0001f1f5\U0001f1f3,ピトケアンの旗
\U0001f1f5\U0001f1f7,プエルトリコの旗
\U0001f1f5\U0001f1f8,パレスチナの国旗
\U0001f1f5\U0001f1f9,ポルトガルの国旗
\U0001f1f5\U0001f1fc,パラオの国旗
\U0001f1f5\U0001f1fe,パラグアイの国旗
\U0001f1f6\U0001f1e6,カタールの国旗
\U0001f1f7\U0001f1ea,レユニオンの旗
\U0001f1f7\U0001f1f4,ルーマニアの国旗
\U0001f1f7\U0001f1f8,セルビアの国旗
\U0001f1f7\U0001f1fa,ロシアの国旗
\U0001f1f7\U0001f1fc,ルワンダの国旗
\U0001f1f8\U0001f1e6,サウジアラビアの国旗
\U0001f1f8\U0001f1e7,ソロモン諸島の国旗
\U0001f1f8\U0001f1e8,セーシェルの国旗
\U0001f1f8\U0001f1e9,スーダンの国旗
\U0001f1f8\U0001f1ea,スウェーデンの国旗
\U0001f1f8\U0001f1ec,シンガポールの国旗
\U0001f1f8\U0001f1ed,セントヘレナの旗
\U0001f1f8\U0001f1ee,スロベニアの国旗
\U0001f1f8\U0001f1ef,スヴァールバル諸島およびヤンマイエン島
\U0001f1f8\U0001f1f0,スロバキアの国旗
\U0001f1f8\U0001f1f1,シエラレオネの国旗
\U0001f1f8\U0001f1f2,サンマリノの国旗
\U0001f1f8\U0001f1f3,セネガルの国旗
\U0001f1f8\U0001f1f4,ソマリアの国旗
\U0001f1f8\U0001f1f7,スリナムの国旗
\U0001f1f8\U0001f1f8,南スーダンの国旗
\U0001f1f8\U0001f1f9,サントメ・プリンシペの国旗
\U0001f1f8\U0001f1fb,エルサルバドルの国旗
\U0001f1f8\U0001f1fd,シント・マールテンの旗
\U0001f1f8\U0001f1fe,シリアの国旗
\U0001f1f8\U0001f1ff,スワジランドの国旗
\U0001f1f9\U0001f1e6,トリスタンダクーニャ島の旗
\U0001f1f9\U0001f1e8,タークス・カイコス諸島の旗
\U0001f1f9\U0001f1e9,チャドの国旗
\U0001f1f9\U0001f1eb,フランス領南方・南極地域の旗
\U0001f1f9\U0001f1ec,トーゴの国旗
\U0001f1f9\U0001f1ed,タイの国旗
\U0001f1f9\U0001f1ef,タジキスタンの国旗
\U0001f1f9\U0001f1f0,トケラウの旗
\U0001f1f9\U0001f1f1,東ティモールの国旗
\U0001f1f9\U0001f1f2,トルクメニスタンの国旗
\U0001f1f9\U0001f1f3,チュニジアの国旗
\U0001f1f9\U0001f1f4,トンガの国旗
\U0001f1f9\U0001f1f7,トルコの国旗
\U0001f1f9\U0001f1f9,トリニダード・トバゴの国旗
\U0001f1f9\U0001f1fb,ツバルの国旗
\U0001f1f9\U0001f1fc,台湾の国旗
\U0001f1f9\U0001f1ff,タンザニアの国旗
\U0001f1fa\U0001f1e6,ウクライナの国旗
\U0001f1fa\U0001f1ec,ウガンダの国旗
\U0001f1fa\U0001f1f2,合衆国小離島の旗
\U0001f1fa\U0001f1f3,国際連合の旗
\U0001f1fa\U0001f1f8,アメリカの国旗
\U0001f1fa\U0001f1fe,ウルグアイの国旗
\U0001f1fa\U0001f1ff,ウズベキスタンの国旗
\U0001f1fb\U0001f1e6,バチカンの国旗
\U0001f1fb\U0001f1e8,セントビンセント・グレナディーンの国旗
\U0001f1fb\U0001f1ea,ベネズエラの国旗
\U0001f1fb\U0001f1ec,イギリス領ヴァージン諸島の旗
\U0001f1fb\U0001f1ee,アメリカ領ヴァージン諸島の旗
\U0001f1fb\U0001f1f3,ベトナムの国旗
\U0001f1fb\U0001f1fa,バヌアツの国旗
\U0001f1fc\U0001f1eb,ウォリス・フツナの旗
\U0001f1fc\U0001f1f8,サモアの国旗
\U0001f1fd\U0001f1f0,コソボの国旗
\U0001f1fe\U0001f1ea,イエメンの国旗
\U0001f1fe\U0001f1f9,マヨットの旗
\U0001f1ff\U0001f1e6,南アフリカの国旗
\U0001f1ff\U0001f1f2,ザンビアの国旗
\U0001f1ff\U0001f1fc,ジンバブエの国旗
\U0001f3f4\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f,イングランドの旗
\U0001f3f4\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f,スコットランドの旗
\U0001f3f4\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f,ウェールズの旗
\U0001f476,赤ちゃん
\U0001f9d2,子供
\U0001f466,男の子
\U0001f467,女の子
\U0001f9d1,人
\U0001f471,金髪の人
\U0001f468,男性
\U0001f9d4,ヒゲの男性
\U0001f471\u200d\u2642\ufe0f,金髪の男性
\U0001f468\u200d\U0001f9b0,赤い髪の男性
\U0001f468\u200d\U0001f9b1,カーリーヘアーの男性
\U0001f468\u200d\U0001f9b3,白髪の男性
\U0001f468\u200d\U0001f9b2,坊主頭の男性
\U0001f469,女性
\U0001f471\u200d\u2640\ufe0f,金髪の女性
\U0001f469\u200d\U0001f9b0,赤い髪の女性
\U0001f9d1\u200d\U0001f9b0,赤い髪の人なし
\U0001f469\u200d\U0001f9b1,カーリーヘアの女性
\U0001f9d1\u200d\U0001f9b1,カーリーヘアの人なし
\U0001f469\u200d\U0001f9b3,白髪の女性
\U0001f9d1\u200d\U0001f9b3,白髪の人なし
\U0001f469\u200d\U0001f9b2,坊主頭の女性
\U0001f9d1\u200d\U0001f9b2,坊主頭の人なし
\U0001f9d3,年配の大人
\U0001f474,おじいさん
\U0001f475,おばあさん
\U0001f64d,しかめっ面の人
\U0001f64d\u200d\u2642\ufe0f,しかめっ面の男性
\U0001f64d\u200d\u2640\ufe0f,しかめっ面の女性
\U0001f64e,口をとがらしている人
\U0001f64e\u200d\u2642\ufe0f,口をとがらしている男性
\U0001f64e\u200d\u2640\ufe0f,口をとがらしている女性
\U0001f645no,のポーズをする人
\U0001f645\u200d\u2642\ufe0fno,のポーズをする男性
\U0001f645\u200d\u2640\ufe0fno,のポーズをする女性
\U0001f646ok,のポーズをする人
\U0001f646\u200d\u2642\ufe0fok,のポーズをする男性
\U0001f646\u200d\u2640\ufe0fok,のポーズをする女性
\U0001f481,こちらへのポーズをする人
\U0001f481\u200d\u2642\ufe0f,こちらへのポーズをする男性
\U0001f481\u200d\u2640\ufe0f,こちらへのポーズをする女性
\U0001f64b,片手を挙げる人
\U0001f64b\u200d\u2642\ufe0f,片手を挙げる男性
\U0001f64b\u200d\u2640\ufe0f,片手を挙げる女性
\U0001f9cf,耳が不自由な人
\U0001f9cf\u200d\u2642\ufe0f,耳が不自由な男性
\U0001f9cf\u200d\u2640\ufe0f,耳が不自由な女性
\U0001f647,土下座する人
\U0001f647\u200d\u2642\ufe0f,土下座する男性
\U0001f647\u200d\u2640\ufe0f,土下座する女性
\U0001f926,顔を手で覆う人
\U0001f926\u200d\u2642\ufe0f,顔を手で覆う男性
\U0001f926\u200d\u2640\ufe0f,顔を手で覆う女性
\U0001f937,肩をすくめる人
\U0001f937\u200d\u2642\ufe0f,肩をすくめる男性
\U0001f937\u200d\u2640\ufe0f,肩をすくめる女性
\U0001f9d1\u200d\u2695\ufe0f,医療従事者なし
\U0001f468\u200d\u2695\ufe0f,男性医療従事者
\U0001f469\u200d\u2695\ufe0f,女性医療従事者
\U0001f9d1\u200d\U0001f393,学生なし
\U0001f468\u200d\U0001f393,男子学生
\U0001f469\u200d\U0001f393,女子学生
\U0001f9d1\u200d\U0001f3eb,教師なし
\U0001f468\u200d\U0001f3eb,男性教師
\U0001f469\u200d\U0001f3eb,女性教師
\U0001f9d1\u200d\u2696\ufe0f,裁判官なし
\U0001f468\u200d\u2696\ufe0f,男性裁判官
\U0001f469\u200d\u2696\ufe0f,女性裁判官
\U0001f9d1\u200d\U0001f33e,農家なし
\U0001f468\u200d\U0001f33e,農家の男性
\U0001f469\u200d\U0001f33e,農家の女性
\U0001f9d1\u200d\U0001f373,調理師なし
\U0001f468\u200d\U0001f373,男性調理師
\U0001f469\u200d\U0001f373,女性調理師
\U0001f9d1\u200d\U0001f527,メカニックなし
\U0001f468\u200d\U0001f527,男性メカニック
\U0001f469\u200d\U0001f527,女性メカニック
\U0001f9d1\u200d\U0001f3ed,工場労働者なし
\U0001f468\u200d\U0001f3ed,男性工場労働者
\U0001f469\u200d\U0001f3ed,女性工場労働者
\U0001f9d1\u200d\U0001f4bc,会社員なし
\U0001f468\u200d\U0001f4bc,男性会社員
\U0001f469\u200d\U0001f4bc,女性会社員
\U0001f9d1\u200d\U0001f52c,科学者なし
\U0001f468\u200d\U0001f52c,男性科学者
\U0001f469\u200d\U0001f52c,女性科学者
\U0001f9d1\u200d\U0001f4bb,エンジニアなし
\U0001f468\u200d\U0001f4bb,男性エンジニア
\U0001f469\u200d\U0001f4bb,女性エンジニア
\U0001f9d1\u200d\U0001f3a4,歌手なし
\U0001f468\u200d\U0001f3a4,男性歌手
\U0001f469\u200d\U0001f3a4,女性歌手
\U0001f9d1\u200d\U0001f3a8,芸術家なし
\U0001f468\u200d\U0001f3a8,男性芸術家
\U0001f469\u200d\U0001f3a8,女性芸術家
\U0001f9d1\u200d\u2708\ufe0f,パイロットなし
\U0001f468\u200d\u2708\ufe0f,男性パイロット
\U0001f469\u200d\u2708\ufe0f,女性パイロット
\U0001f9d1\u200d\U0001f680,宇宙飛行士なし
\U0001f468\u200d\U0001f680,男性宇宙飛行士
\U0001f469\u200d\U0001f680,女性宇宙飛行士
\U0001f9d1\u200d\U0001f692,消防士なし
\U0001f468\u200d\U0001f692,男性消防士
\U0001f469\u200d\U0001f692,女性消防士
\U0001f46e,警察官
\U0001f46e\u200d\u2642\ufe0f,男性警察官
\U0001f46e\u200d\u2640\ufe0f,女性警察官
\U0001f575,探偵
\U0001f575\ufe0f\u200d\u2642\ufe0f,男性探偵
\U0001f575\ufe0f\u200d\u2640\ufe0f,女性探偵
\U0001f482,イギリス近衛兵
\U0001f482\u200d\u2642\ufe0f,男性イギリス近衛兵
\U0001f482\u200d\u2640\ufe0f,女性イギリス近衛兵
\U0001f977,忍者なし
\U0001f477,建設作業員
\U0001f477\u200d\u2642\ufe0f,男性建設作業員
\U0001f477\u200d\u2640\ufe0f,女性建設作業員
\U0001f934,王子
\U0001f478,お姫様
\U0001f473,ターバンをかぶった人
